Chromosome,Source,Start,End,Strand,gene_id,gene_name,gene_type,hgnc_id
chr12,HAVANA,88049015,88142099,-,ENSG00000198707.17,CEP290,protein_coding,HGNC:29021
chr12,HAVANA,88492792,88580851,-,ENSG00000049130.16,KITLG,protein_coding,HGNC:6343
chr12,HAVANA,89347234,89352501,-,ENSG00000139318.8,DUSP6,protein_coding,HGNC:3072
chr12,HAVANA,89419717,89526047,-,ENSG00000139323.14,POC1B,protein_coding,HGNC:30836
chr12,HAVANA,89519407,89526262,-,ENSG00000259075.6,POC1B-GALNT4,protein_coding,HGNC:42957
chr12,HAVANA,89519411,89524796,-,ENSG00000257594.4,GALNT4,protein_coding,HGNC:4126
chr12,HAVANA,89588048,89709366,-,ENSG00000070961.17,ATP2B1,protein_coding,HGNC:814
chr12,HAVANA,90905621,90955176,-,ENSG00000197651.4,CCER1,protein_coding,HGNC:28373
chr12,HAVANA,90963681,91005026,-,ENSG00000083782.8,EPYC,protein_coding,HGNC:3053
chr12,HAVANA,91050490,91058024,-,ENSG00000139330.6,KERA,protein_coding,HGNC:6309
chr12,HAVANA,91102628,91111494,-,ENSG00000139329.5,LUM,protein_coding,HGNC:6724
chr12,HAVANA,91140483,91183217,-,ENSG00000011465.18,DCN,protein_coding,HGNC:2705
chr12,HAVANA,92140277,92145846,-,ENSG00000133639.6,BTG1,protein_coding,HGNC:1130
chr12,HAVANA,92770636,92929331,-,ENSG00000102189.17,EEA1,protein_coding,HGNC:3185
chr12,HAVANA,93405672,93441947,-,ENSG00000177889.10,UBE2N,protein_coding,HGNC:12492
chr12,HAVANA,94306448,94459988,-,ENSG00000173588.16,CEP83,protein_coding,HGNC:17966
chr12,HAVANA,94567121,94650557,-,ENSG00000057704.13,TMCC3,protein_coding,HGNC:29199
chr12,HAVANA,94895296,95003748,-,ENSG00000184752.14,NDUFA12,protein_coding,HGNC:23987
chr12,HAVANA,95020228,95073628,-,ENSG00000120798.17,NR2C1,protein_coding,HGNC:7971
chr12,HAVANA,95076748,95217482,-,ENSG00000180263.14,FGD6,protein_coding,HGNC:21740
chr12,HAVANA,95516559,95551476,-,ENSG00000136014.12,USP44,protein_coding,HGNC:20064
chr12,HAVANA,95657806,95791189,-,ENSG00000074527.13,NTN4,protein_coding,HGNC:13658
chr12,HAVANA,95867047,95942635,-,ENSG00000165972.13,CCDC38,protein_coding,HGNC:26843
chr12,HAVANA,95972661,95996365,-,ENSG00000084110.11,HAL,protein_coding,HGNC:4806
chr12,HAVANA,96000752,96043520,-,ENSG00000111144.10,LTA4H,protein_coding,HGNC:6710
chr12,HAVANA,96278260,96400480,-,ENSG00000059758.8,CDK17,protein_coding,HGNC:8750
chr12,HAVANA,98613404,98645113,-,ENSG00000166130.15,IKBIP,protein_coding,HGNC:26430
chr12,HAVANA,98726456,99984936,-,ENSG00000185046.21,ANKS1B,protein_coding,HGNC:24600
chr12,HAVANA,100028454,100142874,-,ENSG00000111647.13,BLTP3B,protein_coding,HGNC:29102
chr12,HAVANA,100203668,100267079,-,ENSG00000166153.17,DEPDC4,protein_coding,HGNC:22952
chr12,HAVANA,101155492,101210238,-,ENSG00000256870.3,SLC5A8,protein_coding,HGNC:19119
chr12,HAVANA,101393115,101407772,-,ENSG00000120805.14,ARL1,protein_coding,HGNC:692
chr12,HAVANA,101728647,101739472,-,ENSG00000139351.15,SYCP3,protein_coding,HGNC:18130
chr12,HAVANA,101745498,101830959,-,ENSG00000111670.16,GNPTAB,protein_coding,HGNC:29670
chr12,HAVANA,102012839,102062149,-,ENSG00000120860.11,WASHC3,protein_coding,HGNC:24256
chr12,HAVANA,102073102,102120120,-,ENSG00000075188.9,NUP37,protein_coding,HGNC:29929
chr12,HAVANA,102196458,102197833,-,ENSG00000183395.5,PMCH,protein_coding,HGNC:9109
chr12,HAVANA,102395873,102481744,-,ENSG00000017427.17,IGF1,protein_coding,HGNC:5464
chr12,HAVANA,102836888,102958410,-,ENSG00000171759.10,PAH,protein_coding,HGNC:8582
chr12,HAVANA,103237590,103495978,-,ENSG00000179088.16,C12orf42,protein_coding,HGNC:24729
chr12,HAVANA,103770452,103841234,-,ENSG00000111696.12,NT5DC3,protein_coding,HGNC:30826
chr12,HAVANA,103940762,103965708,-,ENSG00000204954.10,UQCC6,protein_coding,HGNC:34450
chr12,HAVANA,103988986,104064183,-,ENSG00000120820.13,GLT8D2,protein_coding,HGNC:24890
chr12,HAVANA,104117085,104138241,-,ENSG00000120837.8,NFYB,protein_coding,HGNC:7805
chr12,HAVANA,104801800,104958744,-,ENSG00000136052.10,SLC41A2,protein_coding,HGNC:31045
chr12,HAVANA,105019783,105107643,-,ENSG00000136010.14,ALDH1L2,protein_coding,HGNC:26777
chr12,HAVANA,105173296,105236203,-,ENSG00000136044.12,APPL2,protein_coding,HGNC:18242
chr12,HAVANA,106063344,106138954,-,ENSG00000074590.14,NUAK1,protein_coding,HGNC:14311
chr12,HAVANA,106237880,106304279,-,ENSG00000136026.14,CKAP4,protein_coding,HGNC:16991
chr12,HAVANA,106973119,106987163,-,ENSG00000120832.11,MTERF2,protein_coding,HGNC:30779
chr12,HAVANA,106991363,107093549,-,ENSG00000008405.12,CRY1,protein_coding,HGNC:2384
chr12,HAVANA,107732870,107761272,-,ENSG00000110851.12,PRDM4,protein_coding,HGNC:9348
chr12,HAVANA,108288043,108339317,-,ENSG00000174600.14,CMKLR1,protein_coding,HGNC:2121
chr12,HAVANA,108522213,108561400,-,ENSG00000075856.12,SART3,protein_coding,HGNC:16860
chr12,HAVANA,108589850,108598320,-,ENSG00000183160.9,TMEM119,protein_coding,HGNC:27884
chr12,HAVANA,108621894,108633894,-,ENSG00000110876.10,SELPLG,protein_coding,HGNC:10722
chr12,HAVANA,108645108,108731526,-,ENSG00000110880.11,CORO1C,protein_coding,HGNC:2254
chr12,HAVANA,108778190,108857590,-,ENSG00000084112.15,SSH1,protein_coding,HGNC:30579
chr12,HAVANA,108907740,109021068,-,ENSG00000166111.10,SVOP,protein_coding,HGNC:25417
chr12,HAVANA,109088187,109093631,-,ENSG00000189046.11,ALKBH2,protein_coding,HGNC:32487
chr12,HAVANA,109277977,109309284,-,ENSG00000139445.18,FOXN4,protein_coding,HGNC:21399
chr12,HAVANA,109448654,109477359,-,ENSG00000110906.13,KCTD10,protein_coding,HGNC:23236
chr12,HAVANA,109553714,109573580,-,ENSG00000139428.12,MMAB,protein_coding,HGNC:19331
chr12,HAVANA,109783086,109833406,-,ENSG00000111199.12,TRPV4,protein_coding,HGNC:18083
chr12,HAVANA,109850944,109880541,-,ENSG00000139433.11,GLTP,protein_coding,HGNC:24867
chr12,HAVANA,109929803,109996389,-,ENSG00000139436.22,GIT2,protein_coding,HGNC:4273
chr12,HAVANA,110027027,110073636,-,ENSG00000174456.16,C12orf76,protein_coding,HGNC:33790
chr12,HAVANA,110372899,110403730,-,ENSG00000196510.14,ANAPC7,protein_coding,HGNC:17380
chr12,HAVANA,110434822,110450422,-,ENSG00000111229.16,ARPC3,protein_coding,HGNC:706
chr12,HAVANA,110452485,110469268,-,ENSG00000111231.9,GPN3,protein_coding,HGNC:30186
chr12,HAVANA,110491082,110502111,-,ENSG00000111237.19,VPS29,protein_coding,HGNC:14340
chr12,HAVANA,110533244,110583318,-,ENSG00000196850.6,PPTC7,protein_coding,HGNC:30695
chr12,HAVANA,110627840,110704950,-,ENSG00000122986.14,HVCN1,protein_coding,HGNC:28240
chr12,HAVANA,110719679,110742939,-,ENSG00000186298.12,PPP1CC,protein_coding,HGNC:9283
chr12,HAVANA,110909995,111052434,-,ENSG00000111245.18,MYL2,protein_coding,HGNC:7583
chr12,HAVANA,111360650,111369121,-,ENSG00000198324.14,PHETA1,protein_coding,HGNC:26509
chr12,HAVANA,111443484,111599676,-,ENSG00000204842.18,ATXN2,protein_coding,HGNC:10555
chr12,HAVANA,111642145,111685956,-,ENSG00000089234.16,BRAP,protein_coding,HGNC:1099
chr12,HAVANA,111931281,112013185,-,ENSG00000198270.13,TMEM116,protein_coding,HGNC:25084
chr12,HAVANA,112026688,112108796,-,ENSG00000111300.10,NAA25,protein_coding,HGNC:25783
chr12,HAVANA,112160187,112382439,-,ENSG00000173064.14,HECTD4,protein_coding,HGNC:26611
chr12,HAVANA,112405188,112418838,-,ENSG00000089009.16,RPL6,protein_coding,HGNC:10362
chr12,HAVANA,113098818,113136239,-,ENSG00000111344.12,RASAL1,protein_coding,HGNC:9873
chr12,HAVANA,113157172,113185479,-,ENSG00000123064.13,DDX54,protein_coding,HGNC:20084
chr12,HAVANA,113195440,113221094,-,ENSG00000166578.10,IQCD,protein_coding,HGNC:25168
chr12,HAVANA,113298758,113359493,-,ENSG00000089060.12,SLC8B1,protein_coding,HGNC:26175
chr12,HAVANA,113392444,113426301,-,ENSG00000135094.11,SDS,protein_coding,HGNC:10691
chr12,HAVANA,113462032,113472280,-,ENSG00000089116.4,LHX5,protein_coding,HGNC:14216
chr12,HAVANA,113816737,113966325,-,ENSG00000122965.11,RBM19,protein_coding,HGNC:29098
chr12,HAVANA,114353910,114408442,-,ENSG00000089225.20,TBX5,protein_coding,HGNC:11604
chr12,HAVANA,114670254,114684175,-,ENSG00000135111.16,TBX3,protein_coding,HGNC:11602
chr12,HAVANA,115957904,116277693,-,ENSG00000123066.9,MED13L,protein_coding,HGNC:22962
chr12,HAVANA,116710170,116738070,-,ENSG00000111412.6,SPRING1,protein_coding,HGNC:26128
chr12,HAVANA,116856143,116881441,-,ENSG00000135116.9,HRK,protein_coding,HGNC:5185
chr12,HAVANA,117038922,117099479,-,ENSG00000088992.18,TESC,protein_coding,HGNC:26065
chr12,HAVANA,117141990,117190470,-,ENSG00000135108.16,FBXO21,protein_coding,HGNC:13592
chr12,HAVANA,117208141,117452170,-,ENSG00000089250.20,NOS1,protein_coding,HGNC:7872
chr12,HAVANA,117453011,117968990,-,ENSG00000171435.15,KSR2,protein_coding,HGNC:18610
chr12,HAVANA,118032686,118062430,-,ENSG00000176871.9,WSB2,protein_coding,HGNC:19222
chr12,HAVANA,118063592,118136026,-,ENSG00000176834.14,VSIG10,protein_coding,HGNC:26078
chr12,HAVANA,118149800,118372907,-,ENSG00000135090.14,TAOK3,protein_coding,HGNC:18133
chr12,HAVANA,119685790,119877320,-,ENSG00000122966.18,CIT,protein_coding,HGNC:1985
chr12,HAVANA,120095098,120117502,-,ENSG00000111737.12,RAB35,protein_coding,HGNC:9774
chr12,HAVANA,120127201,120194715,-,ENSG00000089154.11,GCN1,protein_coding,HGNC:4199
chr12,HAVANA,120196698,120201235,-,ENSG00000089157.16,RPLP0,protein_coding,HGNC:10371
chr12,HAVANA,120210438,120265771,-,ENSG00000089159.17,PXN,protein_coding,HGNC:9718
chr12,HAVANA,120322114,120327779,-,ENSG00000170890.14,PLA2G1B,protein_coding,HGNC:9030
chr12,HAVANA,120341329,120369164,-,ENSG00000135097.7,MSI1,protein_coding,HGNC:7330
chr12,HAVANA,120443963,120446384,-,ENSG00000170855.4,TRIAP1,protein_coding,HGNC:26937
chr12,HAVANA,120461671,120495946,-,ENSG00000111786.10,SRSF9,protein_coding,HGNC:10791
chr12,HAVANA,120503278,120534434,-,ENSG00000110871.15,COQ5,protein_coding,HGNC:28722
chr12,HAVANA,120578763,120581402,-,ENSG00000167272.11,POP5,protein_coding,HGNC:17689
chr12,HAVANA,120762509,120904358,-,ENSG00000157837.16,SPPL3,protein_coding,HGNC:30424
chr12,HAVANA,121000485,121016502,-,ENSG00000157895.11,C12orf43,protein_coding,HGNC:25719
chr12,HAVANA,121017762,121039246,-,ENSG00000135114.14,OASL,protein_coding,HGNC:8090
chr12,HAVANA,121237674,121298308,-,ENSG00000110931.19,CAMKK2,protein_coding,HGNC:1470
chr12,HAVANA,121308244,121399896,-,ENSG00000089053.13,ANAPC5,protein_coding,HGNC:15713
chr12,HAVANA,121429095,121581023,-,ENSG00000089094.20,KDM2B,protein_coding,HGNC:13610
chr12,HAVANA,121648741,121672631,-,ENSG00000139714.12,MORN3,protein_coding,HGNC:29807
chr12,HAVANA,121777753,121803403,-,ENSG00000139725.8,RHOF,protein_coding,HGNC:15703
chr12,HAVANA,121839526,121863596,-,ENSG00000158104.11,HPD,protein_coding,HGNC:5147
chr12,HAVANA,122172028,122174221,-,ENSG00000204671.2,IL31,protein_coding,HGNC:19372
chr12,HAVANA,122207661,122227534,-,ENSG00000284934.3,ENSG00000284934,protein_coding,
chr12,HAVANA,122207667,122226062,-,ENSG00000184047.21,DIABLO,protein_coding,HGNC:21528
chr12,HAVANA,122207778,122266423,-,ENSG00000256861.1,ENSG00000256861,protein_coding,
chr12,HAVANA,122229563,122266502,-,ENSG00000139719.12,VPS33A,protein_coding,HGNC:18179
chr12,HAVANA,122271431,122422669,-,ENSG00000130779.22,CLIP1,protein_coding,HGNC:10461
chr12,HAVANA,122471599,122500932,-,ENSG00000033030.16,ZCCHC8,protein_coding,HGNC:25265
chr12,HAVANA,122503453,122527000,-,ENSG00000111011.18,RSRC2,protein_coding,HGNC:30559
chr12,HAVANA,122701292,122703357,-,ENSG00000182782.8,HCAR2,protein_coding,HGNC:24827
chr12,HAVANA,122714755,122716811,-,ENSG00000255398.3,HCAR3,protein_coding,HGNC:16824
chr12,HAVANA,122726075,122730844,-,ENSG00000196917.6,HCAR1,protein_coding,HGNC:4532
chr12,HAVANA,122865329,122896127,-,ENSG00000139722.7,VPS37B,protein_coding,HGNC:25754
chr12,HAVANA,122920950,122981649,-,ENSG00000150967.19,ABCB9,protein_coding,HGNC:50
chr12,HAVANA,122983479,123151090,-,ENSG00000090975.14,PITPNM2,protein_coding,HGNC:21044
chr12,HAVANA,123152319,123244014,-,ENSG00000051825.15,MPHOSPH9,protein_coding,HGNC:7215
chr12,HAVANA,123250111,123272334,-,ENSG00000111328.7,CDK2AP1,protein_coding,HGNC:14002
chr12,HAVANA,123289108,123364847,-,ENSG00000139697.14,SBNO1,protein_coding,HGNC:22973
chr12,HAVANA,123415038,123436684,-,ENSG00000150977.11,RILPL2,protein_coding,HGNC:28787
chr12,HAVANA,123470053,123533719,-,ENSG00000188026.13,RILPL1,protein_coding,HGNC:26814
chr12,HAVANA,123620405,123633766,-,ENSG00000111361.13,EIF2B1,protein_coding,HGNC:3257
chr12,HAVANA,123918659,123972831,-,ENSG00000119242.9,CCDC92,protein_coding,HGNC:29563
chr12,HAVANA,124324414,124567612,-,ENSG00000196498.15,NCOR2,protein_coding,HGNC:7673
chr12,HAVANA,124776855,124882668,-,ENSG00000073060.17,SCARB1,protein_coding,HGNC:1664
chr12,HAVANA,124911603,124917368,-,ENSG00000150991.16,UBC,protein_coding,HGNC:12468
chr12,HAVANA,124946824,124989131,-,ENSG00000150990.9,DHX37,protein_coding,HGNC:17210
chr12,HAVANA,128793193,128823958,-,ENSG00000139370.12,SLC15A4,protein_coding,HGNC:23090
chr12,HAVANA,129071724,129904025,-,ENSG00000151952.16,TMEM132D,protein_coding,HGNC:29411
chr12,HAVANA,130396132,130768228,-,ENSG00000060709.17,RIMBP2,protein_coding,HGNC:30339
chr12,HAVANA,130789599,130839254,-,ENSG00000111450.15,STX2,protein_coding,HGNC:3403
chr12,HAVANA,132136593,132144319,-,ENSG00000185163.10,DDX51,protein_coding,HGNC:20082
chr12,HAVANA,132196371,132329589,-,ENSG00000182870.13,GALNT9,protein_coding,HGNC:4131
chr12,HAVANA,132603149,132610582,-,ENSG00000204583.10,LRCOL1,protein_coding,HGNC:44160
chr12,HAVANA,132623752,132687376,-,ENSG00000177084.19,POLE,protein_coding,HGNC:9177
chr12,HAVANA,132725502,132761832,-,ENSG00000176915.15,ANKLE2,protein_coding,HGNC:29101
chr12,HAVANA,132768901,132829143,-,ENSG00000090615.16,GOLGA3,protein_coding,HGNC:4426
chr12,HAVANA,132822186,132956304,-,ENSG00000072609.18,CHFR,protein_coding,HGNC:20455
chr12,HAVANA,132918305,132956306,-,ENSG00000196458.11,ZNF605,protein_coding,HGNC:28068
chr12,HAVANA,133104778,133130274,-,ENSG00000214029.6,ZNF891,protein_coding,HGNC:38709
chr12,HAVANA,133218311,133235877,-,ENSG00000227059.7,ANHX,protein_coding,HGNC:40024
chr13,HAVANA,19633658,19673441,+,ENSG00000196199.14,MPHOSPH8,protein_coding,HGNC:29810
chr13,HAVANA,19958676,20091829,+,ENSG00000121741.17,ZMYM2,protein_coding,HGNC:12989
chr13,HAVANA,20567137,20691444,+,ENSG00000032742.18,IFT88,protein_coding,HGNC:20606
chr13,HAVANA,20702126,20723098,+,ENSG00000172458.5,IL17D,protein_coding,HGNC:5984
chr13,HAVANA,21140118,21149097,+,ENSG00000150459.13,SAP18,protein_coding,HGNC:10530
chr13,HAVANA,21176657,21179084,+,ENSG00000173141.5,MRPL57,protein_coding,HGNC:14514
chr13,HAVANA,21671072,21704498,+,ENSG00000102678.7,FGF9,protein_coding,HGNC:3687
chr13,HAVANA,23180978,23325162,+,ENSG00000102683.8,SGCG,protein_coding,HGNC:10809
chr13,HAVANA,23570369,23676104,+,ENSG00000127863.16,TNFRSF19,protein_coding,HGNC:11915
chr13,HAVANA,23979699,24321031,+,ENSG00000273167.1,ENSG00000273167,protein_coding,
chr13,HAVANA,23979804,24307074,+,ENSG00000182957.16,SPATA13,protein_coding,HGNC:23222
chr13,HAVANA,24307165,24322535,+,ENSG00000240654.6,C1QTNF9,protein_coding,HGNC:28732
chr13,HAVANA,24680407,24712472,+,ENSG00000075673.12,ATP12A,protein_coding,HGNC:13816
chr13,HAVANA,24764168,24879921,+,ENSG00000132972.19,RNF17,protein_coding,HGNC:10060
chr13,HAVANA,25096135,25099254,+,ENSG00000151846.9,PABPC3,protein_coding,HGNC:8556
chr13,HAVANA,25301523,25365390,+,ENSG00000139496.18,NUP58,protein_coding,HGNC:20261
chr13,HAVANA,25371973,26025851,+,ENSG00000132932.19,ATP8A2,protein_coding,HGNC:13533
chr13,HAVANA,26254103,26420982,+,ENSG00000132964.13,CDK8,protein_coding,HGNC:1779
chr13,HAVANA,26557682,26688948,+,ENSG00000132970.14,WASF3,protein_coding,HGNC:12734
chr13,HAVANA,27251361,27256691,+,ENSG00000122026.11,RPL21,protein_coding,HGNC:10313
chr13,HAVANA,27270829,27275192,+,ENSG00000122035.7,RASL11A,protein_coding,HGNC:23802
chr13,HAVANA,27424618,27435823,+,ENSG00000122034.17,GTF3A,protein_coding,HGNC:4662
chr13,HAVANA,27620741,27744237,+,ENSG00000186184.20,POLR1D,protein_coding,HGNC:20422
chr13,HAVANA,27792482,27794768,+,ENSG00000169840.5,GSX1,protein_coding,HGNC:20374
chr13,HAVANA,27919999,27926313,+,ENSG00000139515.6,PDX1,protein_coding,HGNC:6107
chr13,HAVANA,28138505,28295335,+,ENSG00000152520.14,PAN3,protein_coding,HGNC:29991
chr13,HAVANA,28659064,28678959,+,ENSG00000132963.9,POMP,protein_coding,HGNC:20330
chr13,HAVANA,28820338,29505947,+,ENSG00000132938.22,MTUS2,protein_coding,HGNC:20595
chr13,HAVANA,30422487,30429758,+,ENSG00000236444.5,UBE2L5,protein_coding,HGNC:13477
chr13,HAVANA,30617692,30660770,+,ENSG00000132952.12,USPL1,protein_coding,HGNC:20294
chr13,HAVANA,30713477,30764426,+,ENSG00000132965.10,ALOX5AP,protein_coding,HGNC:436
chr13,HAVANA,30906270,30925572,+,ENSG00000102802.10,MEDAG,protein_coding,HGNC:25926
chr13,HAVANA,30932655,30975500,+,ENSG00000175664.10,TEX26,protein_coding,HGNC:28622
chr13,HAVANA,31199974,31332276,+,ENSG00000187676.8,B3GLCT,protein_coding,HGNC:20207
chr13,HAVANA,31739525,31803389,+,ENSG00000133105.8,RXFP2,protein_coding,HGNC:17318
chr13,HAVANA,31846712,32299125,+,ENSG00000073910.23,FRY,protein_coding,HGNC:20367
chr13,HAVANA,32315085,32400268,+,ENSG00000139618.19,BRCA2,protein_coding,HGNC:1101
chr13,HAVANA,32586451,32778019,+,ENSG00000083642.19,PDS5B,protein_coding,HGNC:20418
chr13,HAVANA,33016422,33066143,+,ENSG00000133116.8,KL,protein_coding,HGNC:6344
chr13,HAVANA,33818068,33966558,+,ENSG00000133119.13,RFC3,protein_coding,HGNC:9971
chr13,HAVANA,34942269,35673022,+,ENSG00000172915.20,NBEA,protein_coding,HGNC:7648
chr13,HAVANA,36431519,36442870,+,ENSG00000133101.10,CCNA1,protein_coding,HGNC:1577
chr13,HAVANA,36674019,36697839,+,ENSG00000180440.4,SERTM1,protein_coding,HGNC:33792
chr13,HAVANA,36819221,36829104,+,ENSG00000133111.4,RFXAP,protein_coding,HGNC:9988
chr13,HAVANA,36998815,37025881,+,ENSG00000120699.14,EXOSC8,protein_coding,HGNC:17035
chr13,HAVANA,38349848,38363619,+,ENSG00000120686.12,UFM1,protein_coding,HGNC:20597
chr13,HAVANA,38687076,38887131,+,ENSG00000150893.11,FREM2,protein_coding,HGNC:25396
chr13,HAVANA,39038305,39050109,+,ENSG00000188811.14,NHLRC3,protein_coding,HGNC:33751
chr13,HAVANA,39655626,39791665,+,ENSG00000133103.17,COG6,protein_coding,HGNC:18621
chr13,HAVANA,40789411,40812460,+,ENSG00000102743.16,SLC25A15,protein_coding,HGNC:10985
chr13,HAVANA,41061508,41084006,+,ENSG00000120688.9,WBP4,protein_coding,HGNC:12739
chr13,HAVANA,41311266,41377030,+,ENSG00000172766.19,NAA16,protein_coding,HGNC:26164
chr13,HAVANA,41457549,41470871,+,ENSG00000102760.13,RGCC,protein_coding,HGNC:20369
chr13,HAVANA,42040035,42256578,+,ENSG00000102780.17,DGKH,protein_coding,HGNC:2854
chr13,HAVANA,42272151,42323261,+,ENSG00000023516.9,AKAP11,protein_coding,HGNC:369
chr13,HAVANA,42562735,42608013,+,ENSG00000120659.16,TNFSF11,protein_coding,HGNC:11926
chr13,HAVANA,42781549,42791549,+,ENSG00000179813.7,FAM216B,protein_coding,HGNC:26883
chr13,HAVANA,43023202,43114213,+,ENSG00000120675.6,DNAJC15,protein_coding,HGNC:20325
chr13,HAVANA,43879283,43893932,+,ENSG00000179630.11,LACC1,protein_coding,HGNC:26789
chr13,HAVANA,43883799,44028526,+,ENSG00000281883.1,ENSG00000281883,protein_coding,
chr13,HAVANA,44373664,44397714,+,ENSG00000151778.11,SERP2,protein_coding,HGNC:20607
chr13,HAVANA,44989528,45037669,+,ENSG00000133114.18,GPALPP1,protein_coding,HGNC:20298
chr13,HAVANA,45120509,45284893,+,ENSG00000188342.13,GTF2F2,protein_coding,HGNC:4653
chr13,HAVANA,45464897,45536701,+,ENSG00000136152.15,COG3,protein_coding,HGNC:18619
chr13,HAVANA,45702319,45714559,+,ENSG00000174015.10,CBY2,protein_coding,HGNC:30720
chr13,HAVANA,46211927,46277115,+,ENSG00000173988.14,LRRC63,protein_coding,HGNC:34296
chr13,HAVANA,46553167,46753040,+,ENSG00000136141.15,LRCH1,protein_coding,HGNC:20309
chr13,HAVANA,48037725,48047221,+,ENSG00000136159.4,NUDT15,protein_coding,HGNC:23063
chr13,HAVANA,48232611,48270357,+,ENSG00000136156.15,ITM2B,protein_coding,HGNC:6174
chr13,HAVANA,48303743,48599436,+,ENSG00000139687.17,RB1,protein_coding,HGNC:9884
chr13,HAVANA,48653710,48711226,+,ENSG00000152207.8,CYSLTR2,protein_coding,HGNC:18274
chr13,HAVANA,48975911,49209779,+,ENSG00000102531.16,FNDC3A,protein_coding,HGNC:20296
chr13,HAVANA,49220337,49222377,+,ENSG00000102539.5,MLNR,protein_coding,HGNC:4495
chr13,HAVANA,49247924,49293485,+,ENSG00000102543.14,CDADC1,protein_coding,HGNC:20299
chr13,HAVANA,49444273,49495003,+,ENSG00000136169.17,SETDB2,protein_coding,HGNC:20263
chr13,HAVANA,49495609,49528981,+,ENSG00000136147.18,PHF11,protein_coding,HGNC:17024
chr13,HAVANA,49628506,49633872,+,ENSG00000152213.4,ARL11,protein_coding,HGNC:24046
chr13,HAVANA,49995887,50020481,+,ENSG00000204977.10,TRIM13,protein_coding,HGNC:9976
chr13,HAVANA,50015253,50020922,+,ENSG00000198553.9,KCNRG,protein_coding,HGNC:18893
chr13,HAVANA,50909746,51024120,+,ENSG00000136104.22,RNASEH2B,protein_coding,HGNC:25671
chr13,HAVANA,51222333,51284239,+,ENSG00000150510.17,FAM124A,protein_coding,HGNC:26413
chr13,HAVANA,51335772,51364735,+,ENSG00000253309.7,SERPINE3,protein_coding,HGNC:24774
chr13,HAVANA,51584454,51767709,+,ENSG00000139668.9,WDFY2,protein_coding,HGNC:20482
chr13,HAVANA,51861968,51866232,+,ENSG00000123171.8,CCDC70,protein_coding,HGNC:25303
chr13,HAVANA,52012390,52079232,+,ENSG00000253710.5,ALG11,protein_coding,HGNC:32456
chr13,HAVANA,52024690,52033600,+,ENSG00000253797.2,UTP14C,protein_coding,HGNC:20321
chr13,HAVANA,52455428,52476628,+,ENSG00000136108.15,CKAP2,protein_coding,HGNC:1990
chr13,HAVANA,52642430,52643773,+,ENSG00000139675.13,HNRNPA1L2,protein_coding,HGNC:27067
chr13,HAVANA,52652708,52700909,+,ENSG00000165416.15,SUGT1,protein_coding,HGNC:16987
chr13,HAVANA,53028812,53052057,+,ENSG00000102837.7,OLFM4,protein_coding,HGNC:17190
chr13,HAVANA,57140917,57143939,+,ENSG00000204919.1,PRR20A,protein_coding,HGNC:24754
chr13,HAVANA,57140917,57157082,+,ENSG00000229665.8,PRR20C,protein_coding,HGNC:37221
chr13,HAVANA,57147487,57150509,+,ENSG00000204918.3,PRR20B,protein_coding,HGNC:37220
chr13,HAVANA,57160631,57163653,+,ENSG00000227151.4,PRR20D,protein_coding,HGNC:37222
chr13,HAVANA,57167196,57170218,+,ENSG00000234278.3,PRR20E,protein_coding,HGNC:37223
chr13,HAVANA,57631743,57729311,+,ENSG00000118946.12,PCDH17,protein_coding,HGNC:14267
chr13,HAVANA,60396456,60573878,+,ENSG00000083544.16,TDRD3,protein_coding,HGNC:20612
chr13,HAVANA,63746740,63751080,+,ENSG00000237378.3,ENSG00000237378,protein_coding,
chr13,HAVANA,72727748,72756198,+,ENSG00000136122.18,BORA,protein_coding,HGNC:24724
chr13,HAVANA,72782132,73016461,+,ENSG00000083535.16,PIBF1,protein_coding,HGNC:23352
chr13,HAVANA,73054975,73077541,+,ENSG00000102554.14,KLF5,protein_coding,HGNC:6349
